reference,name,link,n_value_strings,chars_raw,chars_clean,has_percent_markup,has_dollar_markup,has_amp_markup
8882,MATTHAEUS Chocardi,/individus/8882-matthaeuschocardi,18,727,707,1,1,1
59189,MATTHAEUS de Parvogodeto,/individus/59189-matthaeusdeparvogodeto,10,323,317,1,1,0
58166,MARTINUS Croner,/individus/58166-martinuscroner,15,650,634,1,1,1
20791,MATTHAEUS Martini,/individus/20791-matthaeusmartini,17,705,689,1,1,1
21734,MATTHAEUS de Sicilia,/individus/21734-matthaeusdesicilia,16,785,769,1,1,1
57603,MENANDUS,/individus/57603-menandus,12,314,304,1,1,0
13499,MARTINUS Chaboz,/individus/13499-martinuschaboz,49,2900,2825,1,1,1
57079,MICHAEL Hennyer,/individus/57079-michaelhennyer,19,695,679,1,1,1
24302,MICHAEL Bruni Ville Cresti,/individus/24302-michaelbrunivillecresti,24,1154,1122,1,1,1
23922,MICHAEL Barz,/individus/23922-michaelbarz,14,487,469,1,1,1
55186,MILETUS de Granceio,/individus/55186-miletusdegranceio,27,758,730,1,1,0
8788,MANG Steyner,/individus/8788-mangsteyner,14,461,449,1,1,0
55967,MATTHAEUS 4,/individus/55967-matthaeus4,12,283,275,1,1,0
56538,MATTHAEUS Vindocinensis,/individus/56538-matthaeusvindocinensis,220,6146,6014,1,1,1
55123,MARTIALIS Sudre,/individus/55123-martialissudre,20,660,636,1,1,0
53151,MATTHAEUS de Ausimonte,/individus/53151-matthaeusdeausimonte,11,302,294,1,1,0
25303,MARTINUS Loeson,/individus/25303-martinusloeson,14,511,497,1,1,1
56993,MICHAEL de Bonellis,/individus/56993-michaeldebonellis,16,707,685,1,1,1
53150,MICHAEL Le Chambrier,/individus/53150-michaellechambrier,15,374,360,1,1,0
55873,MAUGERIUS 1,/individus/55873-maugerius1,17,897,871,1,1,1
57017,MICHAEL de Magneyo,/individus/57017-michaeldemagneyo,14,620,600,1,1,1
8794,MARCUS de Landenberg,/individus/8794-marcusdelandenberg,15,488,472,1,1,0
58304,MARTINUS Anglicus,/individus/58304-martinusanglicus,69,2827,2789,1,1,1
8898,MATTHIAS de Herle,/individus/8898-matthiasdeherle,11,337,325,1,1,0
18585,MICHAEL Le Harinel,/individus/18585-michaelleharinel,11,465,453,1,1,1
59607,MICHAEL Le Vavasseur,/individus/59607-michaellevavasseur,11,502,486,1,1,0
8965,MEYNARDUS Rodolfi de Tiela,/individus/8965-meynardusrodolfidetiela,32,1880,1810,1,1,0
53945,MATTHAEUS Piquot,/individus/53945-matthaeuspiquot,15,378,366,1,1,0
21655,MATTHAEUS de Concers,/individus/21655-matthaeusdeconcers,12,544,529,1,1,1
57693,MAINERIUS,/individus/57693-mainerius,14,281,267,1,1,0
20766,MICHAEL Pagani,/individus/20766-michaelpagani,11,460,448,1,1,1
59324,MARCUS Giberti,/individus/59324-marcusgiberti,18,498,474,1,1,0
50542,MILO Barbitonsoris,/individus/50542-milobarbitonsoris,10,295,289,1,1,0
19032,MARTINUS de Rothomago,/individus/19032-martinusderothomago,15,591,575,1,1,0
52129,MARTINUS de Abbatisvilla,/individus/52129-martinusdeabbatisvilla,31,1248,1210,1,1,1
57071,MARCUS de Grandval,/individus/57071-marcusdegrandval,40,1415,1369,1,1,1
23026,MATTHIAS Johannis,/individus/23026-matthiasjohannis,19,699,671,1,1,1
59316,MILO de Rampillone,/individus/59316-miloderampillone,13,317,303,1,1,0
53149,MICHAEL Morisel,/individus/53149-michaelmorisel,15,457,449,1,1,0
9050,MICHAEL de Berka,/individus/9050-michaeldeberka,13,358,346,1,1,1
53315,MICHAUD Piau,/individus/53315-michaudpiau,11,381,373,1,1,1
8941,MATTHAEUS de Mauro,/individus/8941-matthaeusdemauro,46,2358,2290,1,1,1
23282,MICHAEL Flemengus,/individus/23282-michaelflemengus,10,521,505,1,1,1
8935,MATTHAEUS Huss,/individus/8935-matthaeushuss,10,322,314,1,1,0
8795,MARCUS de Mediolano,/individus/8795-marcusdemediolano,16,521,507,1,1,0
9026,MICHAEL de Junquerio,/individus/9026-michaeldejunquerio,11,282,276,1,1,0
20780,MICHAEL Basin,/individus/20780-michaelbasin,11,451,441,1,0,1
25705,MICHAEL Niflon,/individus/25705-michaelniflon,15,463,447,1,1,1
13765,MARTINUS 7,/individus/13765-martinus7,14,2350,2330,1,1,1
52585,MICHAEL Manin,/individus/52585-michaelmanin,14,366,356,1,1,0
24913,MATTHAEUS Feronis,/individus/24913-matthaeusferonis,15,522,503,1,1,1
12459,MATTHAEUS de Omervilla,/individus/12459-matthaeusdeomervilla,14,522,509,1,1,0
20807,MATTHIAS Reliart,/individus/20807-matthiasreliart,10,457,447,1,1,1
54209,MARTIALIS de Villa,/individus/54209-martialisdevilla,16,380,368,1,1,0
24992,MAURITIUS Suecus,/individus/24992-mauritiussuecus,12,274,264,1,1,0
55330,MICHAEL Guibe,/individus/55330-michaelguibe,24,633,603,1,1,0
18675,MICHAEL Lotin,/individus/18675-michaellotin,14,755,737,1,1,1
54308,MICHAEL de Appogniaco,/individus/54308-michaeldeappogniaco,23,665,628,1,1,0
20777,MICHAEL de Binolis,/individus/20777-michaeldebinolis,11,468,456,1,1,1
55828,MICHAEL Barrotte,/individus/55828-michaelbarrotte,20,680,664,1,1,0
20772,MICHAEL Guerri,/individus/20772-michaelguerri,11,461,449,1,1,1
18980,MATTHAEUS de Bonaquist,/individus/18980-matthaeusdebonaquist,12,485,469,1,1,0
25155,MARTINUS Ravenot,/individus/25155-martinusravenot,19,703,681,1,1,1
55277,MICHAEL de Lovanio,/individus/55277-michaeldelovanio,14,406,394,1,1,0
16311,MATTHAEUS Vavassoris 1,/individus/16311-matthaeusvavassoris1,17,417,408,1,1,0
55189,MATTHAEUS de Bree,/individus/55189-matthaeusdebree,16,403,387,1,1,0
24268,MATTHAEUS Malicorne,/individus/24268-matthaeusmalicorne,14,537,519,1,1,1
59439,MARGARETA la Gastinoise,/individus/59439-margaretalagastinoise,11,357,349,1,1,0
9043,MICHAEL Boneti,/individus/9043-michaelboneti,12,363,351,1,1,0
12498,MATTHAEUS Feodati,/individus/12498-matthaeusfeodati,31,937,903,1,1,1
57694,MARSILIUS,/individus/57694-marsilius,12,278,270,1,1,0
20825,MARCUS de Cernay,/individus/20825-marcusdecernay,10,457,447,1,1,1
24467,MICHAEL Bosse,/individus/24467-michaelbosse,15,480,462,1,1,1
53698,MARCUS de Benalia,/individus/53698-marcusdebenalia,13,344,334,1,1,0
9009,MICHAEL de Creneyo 2,/individus/9009-michaeldecreneyo2,41,1642,1589,1,1,1
55966,MICHAEL de Lanis,/individus/55966-michaeldelanis,27,853,823,1,1,0
9067,MICHAEL Draperii,/individus/9067-michaeldraperii,28,1261,1219,1,1,1
20771,MICHAEL Harbot,/individus/20771-michaelharbot,10,454,444,1,1,1
8810,MARTIALIS Galichier,/individus/8810-martialisgalichier,12,312,302,1,1,0
16892,MATTHIAS de Aldenove,/individus/16892-matthiasdealdenove,13,515,499,1,1,1
23524,MICHAEL Guerin,/individus/23524-michaelguerin,12,512,500,1,1,1
57701,MAURINUS,/individus/57701-maurinus,21,743,731,1,1,1
13509,MATTHAEUS Le Sochon,/individus/13509-matthaeuslesochon,22,915,879,1,1,1
16863,MICHAEL de Ungaria 1,/individus/16863-michaeldeungaria1,18,1057,1033,1,1,1
55965,MILETUS de Busseriis,/individus/55965-miletusdebusseriis,16,338,320,1,1,0
8804,MARCOARDUS de Weyla,/individus/8804-marcoardusdeweyla,15,457,431,1,1,0
20796,MATTHAEUS Boissardi,/individus/20796-matthaeusboissardi,10,462,452,1,1,1
54722,MAURITIUS Boscheti,/individus/54722-mauritiusboscheti,21,606,582,1,1,0
55219,MICHAEL de Alnetis,/individus/55219-michaeldealnetis,20,1335,1305,1,1,0
55320,MICHAEL Grignon,/individus/55320-michaelgrignon,13,498,482,1,1,0
18799,MICHAEL de Menso,/individus/18799-michaeldemenso,11,490,482,1,1,1
24854,MATTHAEUS Doliar de Versigniaco,/individus/24854-matthaeusdoliardeversigniaco,29,1120,1083,1,1,1
55193,MATTHAEUS Clusello,/individus/55193-matthaeusclusello,13,301,291,1,1,0
22884,MATTHAEUS Rufus,/individus/22884-matthaeusrufus,11,496,480,1,1,1
8829,MARTINUS Bellifratris,/individus/8829-martinusbellifratris,14,524,512,1,1,0
51648,MATTHAEUS Gouberti 2,/individus/51648-matthaeusgouberti2,20,765,741,1,1,1
18944,MARTINUS de Saucegny,/individus/18944-martinusdesaucegny,10,462,452,1,1,1
57028,MAI Du Brueil,/individus/57028-maidubrueil,29,1236,1198,1,1,1
60881,MICHAEL de Bruaco,/individus/60881-michaeldebruaco,17,479,467,1,1,0
53593,MARSILIUS de Padua,/individus/53593-marsiliusdepadua,302,29219,28682,1,1,1
13767,MARTINUS de Sancto Egidio,/individus/13767-martinusdesanctoegidio,34,2953,2893,1,1,1
56416,MATTHAEUS 3,/individus/56416-matthaeus3,12,282,274,1,1,0
8814,MARTINUS Gazeli,/individus/8814-martinusgazeli,52,2203,2127,1,1,1
25473,MICHAEL Carrengne,/individus/25473-michaelcarrengne,21,908,875,1,1,1
25726,MARTINUS Memard,/individus/25726-martinusmemard,14,494,480,1,1,1
17919,MATTHAEUS Guidonis,/individus/17919-matthaeusguidonis,11,2337,2319,1,1,1
55201,MATTHAEUS Guillelmi 2,/individus/55201-matthaeusguillelmi2,15,393,379,1,1,0
18700,MATTHAEUS Lohamel,/individus/18700-matthaeuslohamel,11,500,486,1,1,1
58300,MAURITIUS de Sulliaco,/individus/58300-mauritiusdesulliaco,129,8932,8828,1,1,1
19548,MARTINUS Pais,/individus/19548-martinuspais,15,732,718,1,1,1
58302,MARINUS de Castineano,/individus/58302-marinusdecastineano,41,1157,1131,1,1,1
22885,MATTHAEUS Lombardus,/individus/22885-matthaeuslombardus,13,546,528,1,1,1
56420,MICHAEL Cartier,/individus/56420-michaelcartier,16,497,479,1,1,0
20765,MICHAEL Harrinel,/individus/20765-michaelharrinel,10,452,442,1,1,1
50399,MICHAEL de Vivariis,/individus/50399-michaeldevivariis,14,298,288,1,1,0
13524,MICHAEL Pavie,/individus/13524-michaelpavie,57,3129,3037,1,1,1
59397,MARION la Charretonne,/individus/59397-marionlacharretonne,11,288,282,1,1,0
58151,MICHAEL 6,/individus/58151-michael6,15,596,586,1,1,1
55470,MATTHAEUS de Essartis,/individus/55470-matthaeusdeessartis,26,965,929,1,1,0
60207,MARIA Rollant,/individus/60207-mariarollant,13,387,377,1,1,0
25633,MATTHAEUS de Ramibommara,/individus/25633-matthaeusderamibommara,27,1187,1153,1,1,1
60105,MARTINUS Double,/individus/60105-martinusdouble,13,330,324,1,1,0
59629,MARTINUS de Landis,/individus/59629-martinusdelandis,14,501,487,1,1,0
51248,MATTHAEUS Orsini 2,/individus/51248-matthaeusorsini2,34,1460,1406,1,1,1
24451,MICHAEL Monuaulx,/individus/24451-michaelmonuaulx,15,466,448,1,1,1
20806,MATHURINUS Douzonville,/individus/20806-mathurinusdouzonville,10,463,453,1,1,1
56411,MANCIPIUS Mancipii,/individus/56411-mancipiusmancipii,13,307,299,1,1,0
8893,MATTHIAS Laurentii de Upsalia,/individus/8893-matthiaslaurentiideupsalia,44,2540,2440,1,1,1
51418,MARTINUS de Hollandia,/individus/51418-martinusdehollandia,16,800,786,1,1,1
55333,MICHAEL de Sepibus,/individus/55333-michaeldesepibus,15,397,385,1,1,0
8781,MAGNUS Nicolai,/individus/8781-magnusnicolai,47,3130,3022,1,1,1
20819,MARTINUS Cherot,/individus/20819-martinuscherot,10,450,440,1,1,1
59081,MICHAEL Leclerc,/individus/59081-michaelleclerc,17,499,478,1,1,0
58668,MANEGOLDUS Magister,/individus/58668-manegoldusmagister,56,1861,1825,1,1,1
58238,MICHAEL de Ungaria 2,/individus/58238-michaeldeungaria2,13,423,413,1,1,1
8937,MATTHAEUS Roeder de Cozher,/individus/8937-matthaeusroederdecozher,85,4302,4146,1,1,1
24291,MICHAEL Borini,/individus/24291-michaelborini,16,550,530,1,1,1
55337,MILETUS de Iliers,/individus/55337-miletusdeiliers,14,269,263,1,1,0
54724,MARTINUS Du Bellay,/individus/54724-martinusdubellay,21,606,586,1,1,0
52028,MAURITIUS Picard,/individus/52028-mauritiuspicard,13,436,424,1,1,0
56871,MATTHIAS Schitt,/individus/56871-matthiasschitt,24,902,872,1,1,1
13528,MICHAEL Scoti,/individus/13528-michaelscoti,15,399,389,1,1,0
24255,MICHAEL Wale,/individus/24255-michaelwale,14,522,504,1,1,1
23744,MATTHAEUS Bonifacii,/individus/23744-matthaeusbonifacii,28,1371,1343,1,1,0
52193,MATTHAEUS de Ungaria,/individus/52193-matthaeusdeungaria,16,835,813,1,1,1
56935,MICHAEL de Cellario,/individus/56935-michaeldecellario,16,610,598,1,1,1
22839,MAURITIUS 3,/individus/22839-mauritius3,13,288,278,1,1,0
52696,MICHAEL Godofredi,/individus/52696-michaelgodofredi,12,233,227,1,1,0
19368,MATHURINUS Clopere,/individus/19368-mathurinusclopere,9,266,260,1,1,0
13515,MENAULDUS de Rosariis,/individus/13515-menauldusderosariis,111,2616,2536,1,1,1
22752,MARTINUS 4,/individus/22752-martinus4,11,471,463,1,1,0
24983,MATTHAEUS Pagani,/individus/24983-matthaeuspagani,16,581,561,1,1,1
56417,MATTHAEUS Dallicoet,/individus/56417-matthaeusdallicoet,14,331,317,1,1,0
53866,MATTHAEUS de Haya,/individus/53866-matthaeusdehaya,16,391,383,1,1,0
58169,MICHAEL Szekely,/individus/58169-michaelszekely,23,877,847,1,1,1
12597,MICHAEL de Dauffine,/individus/12597-michaeldedauffine,27,958,928,1,1,1
23895,MIONUS Ruffi,/individus/23895-mionusruffi,15,475,459,1,1,1
20823,MARCUS Travers,/individus/20823-marcustravers,25,1050,1008,1,1,1
55200,MATTHAEUS Guillelmi 1,/individus/55200-matthaeusguillelmi1,16,450,432,1,1,0
50392,MICHAEL Bureau,/individus/50392-michaelbureau,11,287,279,1,1,0
57328,MICHAEL Bourguignon,/individus/57328-michaelbourguignon,16,571,550,1,1,1
16005,MARGARETA la Choquette,/individus/16005-margaretalachoquette,11,603,593,1,1,1
57503,MARIA de Cauda,/individus/57503-mariadecauda,10,273,265,1,1,0
20799,MATTHAEUS Benno,/individus/20799-matthaeusbenno,10,454,444,1,1,1
16886,MARTINUS de Essartis 1,/individus/16886-martinusdeessartis1,30,1197,1145,1,1,1
8777,M. de Boetauville,/individus/8777-m.deboetauville,15,411,399,1,1,0
20808,MATTHIAS Laurencii,/individus/20808-matthiaslaurencii,10,461,451,1,1,1
21722,MARTINUS de Bologna,/individus/21722-martinusdebologna,16,780,766,1,1,1
55209,MAURITIUS Carquenat,/individus/55209-mauritiuscarquenat,17,430,412,1,1,0
15992,MARIANA de Porta,/individus/15992-marianadeporta,11,587,577,1,1,1
20803,MATHURINUS de Sancto Petro,/individus/20803-mathurinusdesanctopetro,10,478,468,1,1,1
16600,MARTINUS Berruyer,/individus/16600-martinusberruyer,47,1913,1861,1,1,1
24520,MICHAEL Henrici,/individus/24520-michaelhenrici,15,496,476,1,1,1
60428,MARCUS de La Mederne,/individus/60428-marcusdelamederne,14,405,397,1,1,0
20826,MARTIALIS Sapientis,/individus/20826-martialissapientis,10,464,454,1,1,1
8991,MICHAEL Pauli de Dacia,/individus/8991-michaelpaulidedacia,21,605,575,1,1,0
59515,MARTINUS Gisberti de Delft,/individus/59515-martinusgisbertidedelft,19,1425,1388,1,1,1
55321,MICHAEL Sonnacheau,/individus/55321-michaelsonnacheau,12,371,359,1,1,0
57864,MARIA la Vinarde,/individus/57864-marialavinarde,10,518,508,1,1,1
55076,MICHAEL Gaillardi,/individus/55076-michaelgaillardi,12,273,265,1,1,0
57520,MAURITIUS de Revalia,/individus/57520-mauritiusderevalia,27,944,916,1,1,1
55182,MATHURINUS Perrotin,/individus/55182-mathurinusperrotin,13,303,292,1,1,0
13530,MICHAEL Vlissing de Zelandia,/individus/13530-michaelvlissingdezelandia,30,1323,1295,1,1,1
51148,MATTHAEUS Botin,/individus/51148-matthaeusbotin,12,300,288,1,1,0
8813,MARTINUS Cautes,/individus/8813-martinuscautes,20,695,675,1,1,1
55279,MICHAEL Cordier,/individus/55279-michaelcordier,12,299,289,1,1,0
58855,MICHAEL Coulas,/individus/58855-michaelcoulas,14,343,333,1,1,0
52088,MACÉ Le Vavasseur,/individus/52088-macélevavasseur,14,1061,1043,1,1,1
58014,MAURITIUS de Sancto Victore,/individus/58014-mauritiusdesanctovictore,19,443,433,1,1,1
13516,MICHAEL de Epila,/individus/13516-michaeldeepila,18,610,592,1,1,0
59732,MATTHAEUS de Arly dit Sarrazin,/individus/59732-matthaeusdearlyditsarrazin,13,318,312,1,1,0
19346,MARTINUS Mousle,/individus/19346-martinusmousle,13,494,482,1,1,0
13503,MARTINUS Pichon,/individus/13503-martinuspichon,20,753,733,1,1,1
20813,MARTINUS Zeule,/individus/20813-martinuszeule,10,448,438,1,1,1
12801,MELCHIOR Le Fevre,/individus/12801-melchiorlefevre,15,421,411,1,1,0
20757,MILETUS Lombardi,/individus/20757-miletuslombardi,10,458,448,1,1,1
55315,MICHAEL Le Billon,/individus/55315-michaellebillon,17,456,434,1,1,0
13770,MATTHAEUS de Lavenue,/individus/13770-matthaeusdelavenue,10,271,265,1,1,0
55124,MARTIALIS Rigidi,/individus/55124-martialisrigidi,13,299,289,1,1,0
13500,MARTINUS de Trespaderne,/individus/13500-martinusdetrespaderne,22,913,891,1,1,1
57268,MATTHAEUS Augier de Crécy,/individus/57268-matthaeusaugierdecrécy,14,538,524,1,1,1
25520,MICHAEL Monetarii,/individus/25520-michaelmonetarii,19,751,719,1,1,1
59317,MILETUS Thevini,/individus/59317-miletusthevini,13,360,348,1,1,0
56711,MICHAEL Gilberti,/individus/56711-michaelgilberti,15,363,353,1,1,0
55184,MATHURINUS de Bonavalle,/individus/55184-mathurinusdebonavalle,16,421,404,1,1,0
53006,MATTHAEUS Carazoli,/individus/53006-matthaeuscarazoli,19,516,500,1,1,0
58258,MICHAEL Georgii de Hungaria,/individus/58258-michaelgeorgiidehungaria,24,951,913,1,1,1
56539,MATTHAEUS de Rievaulx,/individus/56539-matthaeusderievaulx,64,2507,2449,1,1,1
21711,MICHAEL de Gisorcio,/individus/21711-michaeldegisorcio,17,784,768,1,1,1
24757,MICHAEL Labise,/individus/24757-michaellabise,19,633,607,1,1,0
51392,MICHAEL de Treves,/individus/51392-michaeldetreves,14,470,462,1,1,1
25314,MICHAEL de Valle,/individus/25314-michaeldevalle,15,521,505,1,1,1
13768,MATTHAEUS de Besu,/individus/13768-matthaeusdebesu,17,358,346,1,1,0
13773,MAURITIUS de Liefkemrode,/individus/13773-mauritiusdeliefkemrode,18,616,596,1,1,1
25294,MARTINUS Reginaldi,/individus/25294-martinusreginaldi,15,524,508,1,1,1
8977,MICHAEL Burrelli,/individus/8977-michaelburrelli,70,2928,2856,1,1,1
53711,MARTINUS de Mol,/individus/53711-martinusdemol,11,328,316,1,1,0
59516,MARTINUS Theodorici de Delft,/individus/59516-martinustheodoricidedelft,22,1717,1675,1,1,0
51042,MARGARETA La Regnarde,/individus/51042-margaretalaregnarde,12,596,584,1,1,1
19975,MATTHIAS Egidii Cogor,/individus/19975-matthiasegidiicogor,28,1187,1127,1,1,1
55077,MAUGERIUS 2,/individus/55077-maugerius2,13,285,271,1,1,0
59079,MICHAEL Gruyer,/individus/59079-michaelgruyer,19,553,533,1,1,0
17990,MATTHAEUS Coignié,/individus/17990-matthaeuscoignié,10,213,207,1,1,0
56422,MAURITIUS Guilotte,/individus/56422-mauritiusguilotte,15,406,386,1,1,0
54304,MILO de Castelleto,/individus/54304-milodecastelleto,14,348,336,1,1,0
17908,MARIA de Sancto Patulo,/individus/17908-mariadesanctopatulo,11,514,504,1,1,0
13511,MATTHAEUS Mercerii,/individus/13511-matthaeusmercerii,33,1471,1429,1,1,1
23472,MAURITIUS de Orbaco,/individus/23472-mauritiusdeorbaco,15,774,758,1,1,1
20822,MARTINUS Barberi,/individus/20822-martinusbarberi,10,458,448,1,1,1
24286,MICHAEL Affilati,/individus/24286-michaelaffilati,15,542,524,1,1,1
8975,MICHAEL Bovis,/individus/8975-michaelbovis,43,1576,1515,1,1,1
53943,MICHAEL Regis,/individus/53943-michaelregis,16,471,457,1,1,0
57617,MATTHAEUS 1,/individus/57617-matthaeus1,17,566,554,1,1,1
56414,MARTINUS Guerrandi,/individus/56414-martinusguerrandi,20,582,558,1,1,0
13513,MATTHAEUS Reginaldi,/individus/13513-matthaeusreginaldi,54,2475,2397,1,1,1
9041,MICHAEL Veis de Novoportu,/individus/9041-michaelveisdenovoportu,15,463,448,1,1,0
57934,MICHAEL Fribuger,/individus/57934-michaelfribuger,21,868,843,1,1,1
57478,MAURITIUS de Hibernia,/individus/57478-mauritiusdehibernia,14,590,576,1,1,1
8954,MAURITIUS Danielis,/individus/8954-mauritiusdanielis,14,579,559,1,1,1
19905,MEYNARDUS de Almania,/individus/19905-meynardusdealmania,13,438,428,1,1,1
60178,MATTHAEUS Audacis,/individus/60178-matthaeusaudacis,15,550,536,1,1,0
16766,MATTHAEUS Ad Latus,/individus/16766-matthaeusadlatus,20,857,829,1,1,1
58527,MATHURINUS Julmier,/individus/58527-mathurinusjulmier,15,715,693,1,1,1
52262,MARGARETA de Sens,/individus/52262-margaretadesens,13,533,525,1,1,1
50394,MICHAEL Coulon,/individus/50394-michaelcoulon,15,551,533,1,1,1
57700,MATTHAEUS de Montemirabili,/individus/57700-matthaeusdemontemirabili,11,408,400,1,1,0
55146,MARTINUS Picardi,/individus/55146-martinuspicardi,18,574,552,1,1,0
8903,MATTHIAS Jacobi de Monekedam,/individus/8903-matthiasjacobidemonekedam,25,915,887,1,1,0
21685,MATTHAEUS de Apulia,/individus/21685-matthaeusdeapulia,15,788,766,1,1,1
53155,MATTHAEUS de Catheu,/individus/53155-matthaeusdecatheu,11,288,282,1,1,0
55141,MARTINUS Constantin,/individus/55141-martinusconstantin,10,308,302,1,1,0
54307,MICHAEL 2,/individus/54307-michael2,13,289,279,1,1,0
58656,MICHAEL Wistoni,/individus/58656-michaelwistoni,12,426,416,1,1,0
50390,MATTHAEUS Forgeti,/individus/50390-matthaeusforgeti,14,538,516,1,1,1
21643,MAURITIUS de Dunblane,/individus/21643-mauritiusdedunblane,16,435,423,1,1,1
53462,MICHAEL Raed,/individus/53462-michaelraed,27,1144,1110,1,1,0
16625,MATTHIAS de Buglosu,/individus/16625-matthiasdebuglosu,15,550,536,1,1,1
56558,MARTINUS de Pontoise,/individus/56558-martinusdepontoise,12,353,345,1,1,0
9008,MICHAEL de Creneyo 1,/individus/9008-michaeldecreneyo1,64,3257,3140,1,1,1
54305,MILO Gibier,/individus/54305-milogibier,16,386,368,1,1,0
23772,MATTHAEUS Tabernarii,/individus/23772-matthaeustabernarii,15,519,501,1,1,1
59652,MICHAEL Chartier,/individus/59652-michaelchartier,20,582,568,1,1,0
12563,MATTHAEUS Pitanie,/individus/12563-matthaeuspitanie,22,981,959,1,1,1
55142,MARTINUS Enichus,/individus/55142-martinusenichus,19,625,601,1,1,0
21904,MARTINUS Olearii,/individus/21904-martinusolearii,17,375,361,1,1,0
9051,MICHAEL de Bohain,/individus/9051-michaeldebohain,16,509,487,1,1,1
58233,MARCELLUS Textoris,/individus/58233-marcellustextoris,18,794,770,1,1,1
53318,MACÉ Revel,/individus/53318-macérevel,12,615,607,1,1,1
58122,MICHAEL Sutoris,/individus/58122-michaelsutoris,22,1116,1086,1,1,0
25133,MICHAEL Lalouyer,/individus/25133-michaellalouyer,15,478,460,1,1,1
52258,MAGNUS Augustini,/individus/52258-magnusaugustini,24,997,953,1,1,1
57077,MICHAEL Guytard,/individus/57077-michaelguytard,17,589,573,1,1,1
18708,MATHURINUS Quelnelli,/individus/18708-mathurinusquelnelli,9,458,448,1,1,1
8987,MICHAEL Mauterne,/individus/8987-michaelmauterne,36,2238,2178,1,1,1
57832,MARION,/individus/57832-marion,13,388,374,1,1,1
58796,MICHAEL de Fraga,/individus/58796-michaeldefraga,15,470,460,1,1,1
59398,MATTHAEUS de Monderes,/individus/59398-matthaeusdemonderes,19,1250,1230,1,1,0
51121,MICHAEL de Fontenailles,/individus/51121-michaeldefontenailles,12,358,348,1,1,0
20798,MATTHAEUS Boutin,/individus/20798-matthaeusboutin,10,456,446,1,1,1
55192,MATTHAEUS Charrealis,/individus/55192-matthaeuscharrealis,11,273,263,1,1,0
56874,MICHAEL Seratoris,/individus/56874-michaelseratoris,19,737,715,1,1,1
24927,MATTHAEUS Canuti,/individus/24927-matthaeuscanuti,24,855,823,1,1,1
55462,MARTINUS Beude,/individus/55462-martinusbeude,17,425,409,1,1,0
58795,MICHAEL Hispanus,/individus/58795-michaelhispanus,17,652,632,1,1,1
55199,MATTHAEUS Gralonis,/individus/55199-matthaeusgralonis,15,380,366,1,1,0
13520,MICHAEL Herault,/individus/13520-michaelherault,30,2044,2008,1,1,1
50397,MICHAEL de Parisius,/individus/50397-michaeldeparisius,11,298,292,1,1,0
60476,MATTHAEUS Patin,/individus/60476-matthaeuspatin,14,352,340,1,1,0
55074,MATHURINUS Huelly,/individus/55074-mathurinushuelly,13,295,285,1,1,0
55287,MARTINUS Luppi,/individus/55287-martinusluppi,21,586,560,1,1,0
57776,MARTINUS 1,/individus/57776-martinus1,16,593,575,1,1,1
18632,MARTIALIS Peraudi,/individus/18632-martialisperaudi,19,731,707,1,1,1
16126,MAGNUS,/individus/16126-magnus,12,375,363,1,1,1
23655,MATTHAEUS Burgondi,/individus/23655-matthaeusburgondi,12,290,286,1,1,0
20774,MICHAEL Contesse,/individus/20774-michaelcontesse,11,464,452,1,1,1
56347,MATTHAEUS 2,/individus/56347-matthaeus2,13,311,301,1,1,0
26058,MARTINUS Arturi,/individus/26058-martinusarturi,13,444,426,1,1,1
53004,MATTHAEUS de Crepicordio,/individus/53004-matthaeusdecrepicordio,21,640,622,1,1,0
58381,MARSILIUS de Inghen,/individus/58381-marsiliusdeinghen,486,36269,35480,1,1,1
24239,MATTHAEUS Nepotis,/individus/24239-matthaeusnepotis,14,540,524,1,1,1
57479,MAURICIUS de Hibernia,/individus/57479-mauriciusdehibernia,14,590,576,1,1,1
53007,MARTINUS La Chapelia,/individus/53007-martinuslachapelia,15,405,395,1,1,0
53721,MICHAEL de Laillier,/individus/53721-michaeldelaillier,19,685,663,1,1,0
50388,MATTHAEUS de Atrebato 1,/individus/50388-matthaeusdeatrebato1,15,429,417,1,1,1
22527,Magister scolarium Andegavens,/individus/22527-magisterscolariumandegavens,12,360,354,1,1,0
20805,MATHURINUS Guiardi,/individus/20805-mathurinusguiardi,10,462,452,1,1,1
51041,MARIA Rogerii,/individus/51041-mariarogerii,12,687,673,1,1,1
51321,MAURITIUS Patin,/individus/51321-mauritiuspatin,12,375,365,1,1,0
52177,MARTINUS 5,/individus/52177-martinus5,14,652,634,1,1,1
24458,MATTHAEUS Du Bourgel,/individus/24458-matthaeusdubourgel,15,569,547,1,1,1
55126,MARTINUS de Bellefaye,/individus/55126-martinusdebellefaye,20,561,541,1,1,0
20768,MICHAEL Luce,/individus/20768-michaelluce,11,456,444,1,1,1
60258,MATTHAEUS Redobte,/individus/60258-matthaeusredobte,20,865,841,1,1,0
15446,MICHAEL Gontier,/individus/15446-michaelgontier,14,450,436,1,1,0
8826,MARTINUS 8,/individus/8826-martinus8,13,323,309,1,1,1
53154,MATTHAEUS Caufourarii,/individus/53154-matthaeuscaufourarii,14,393,383,1,1,0
51975,MARTINUS Pignei,/individus/51975-martinuspignei,14,399,391,1,1,0
55278,MICHAEL Cointerel,/individus/55278-michaelcointerel,13,328,316,1,1,0
